Year,AnnÈe,ISO,Jurisdiction,Juridiction,Fire size class,Classe de superficie ‡ l'extinction ,Area (hectares),Data Qualifier,Superficie (en hectare),Qualificatifs de donnÈes
1996,1996,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",3624.2,a,3624.2,a
1996,1996,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",26816.3,a,26816.3,a
1996,1996,ON,Ontario,Ontario,1000 - 10 000 ha,1000 - 10 000 ha,240961.3,a,240961.3,a
1996,1996,ON,Ontario,Ontario,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",0,a,0,a
1997,1997,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",346.300004,a,346.300004,a
1997,1997,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",716.0000005,a,716.0000005,a
1997,1997,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",1080.200001,a,1080.200001,a
1997,1997,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",4379.8,a,4379.8,a
1997,1997,ON,Ontario,Ontario,1000 - 10 000 ha,1000 - 10 000 ha,32097.2,a,32097.2,a
1998,1998,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",451.7000052,a,451.7000052,a
1998,1998,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",1278.5,a,1278.5,a
1998,1998,ON,Ontario,Ontario,10 000 - 100 000 ha,10 000 - 100 000 ha,43997,a,43997,a
1998,1998,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",3068,a,3068,a
1998,1998,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",20676.2,a,20676.2,a
1998,1998,ON,Ontario,Ontario,1000 - 10 000 ha,1000 - 10 000 ha,88701,a,88701,a
1999,1999,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",204.8000022,a,204.8000022,a
1999,1999,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",644.1000001,a,644.1000001,a
1999,1999,ON,Ontario,Ontario,10 000 - 100 000 ha,10 000 - 100 000 ha,257094,a,257094,a
1999,1999,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",1889.4,a,1889.4,a
1999,1999,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",9791.5,a,9791.5,a
1999,1999,ON,Ontario,Ontario,1000 - 10 000 ha,1000 - 10 000 ha,58703,a,58703,a
1999,1999,ON,Ontario,Ontario,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",0,a,0,a
2000,2000,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",120.9000015,a,120.9000015,a
2000,2000,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",386.4000008,a,386.4000008,a
2000,2000,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",1175.100001,a,1175.100001,a
2000,2000,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",2238,a,2238,a
2000,2000,ON,Ontario,Ontario,1000 - 10 000 ha,1000 - 10 000 ha,2858,a,2858,a
2001,2001,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",319.4000039,a,319.4000039,a
2001,2001,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",766.3999997,a,766.3999997,a
2001,2001,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",1901.499998,a,1901.499998,a
2001,2001,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",3907.9,a,3907.9,a
2001,2001,ON,Ontario,Ontario,1000 - 10 000 ha,1000 - 10 000 ha,3950,a,3950,a
2002,2002,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",213.2000028,a,213.2000028,a
2002,2002,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",352.1,a,352.1,a
2002,2002,ON,Ontario,Ontario,10 000 - 100 000 ha,10 000 - 100 000 ha,89648,a,89648,a
2002,2002,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",2117,a,2117,a
2002,2002,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",16324,a,16324,a
2002,2002,ON,Ontario,Ontario,1000 - 10 000 ha,1000 - 10 000 ha,73565.4,a,73565.4,a
2003,2003,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",207.9000024,a,207.9000024,a
2003,2003,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",575.0000006,a,575.0000006,a
2003,2003,ON,Ontario,Ontario,10 000 - 100 000 ha,10 000 - 100 000 ha,280326,a,280326,a
2003,2003,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",1500.199999,a,1500.199999,a
2003,2003,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",13055.4,a,13055.4,a
2003,2003,ON,Ontario,Ontario,1000 - 10 000 ha,1000 - 10 000 ha,23446.5,a,23446.5,a
2004,2004,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",84.90000104,a,84.90000104,a
2004,2004,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",143.8,a,143.8,a
2004,2004,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",158.8999987,a,158.8999987,a
2004,2004,ON,Ontario,Ontario,1000 - 10 000 ha,1000 - 10 000 ha,1230,a,1230,a
2005,2005,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",383.0000047,a,383.0000047,a
2005,2005,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",657.700001,a,657.700001,a
2005,2005,ON,Ontario,Ontario,10 000 - 100 000 ha,10 000 - 100 000 ha,13623,a,13623,a
2005,2005,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",1015.999999,a,1015.999999,a
2005,2005,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",4230.9,a,4230.9,a
2005,2005,ON,Ontario,Ontario,1000 - 10 000 ha,1000 - 10 000 ha,22428,a,22428,a
2006,2006,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",394.9000049,a,394.9000049,a
2006,2006,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",861.6999991,a,861.6999991,a
2006,2006,ON,Ontario,Ontario,10 000 - 100 000 ha,10 000 - 100 000 ha,34062,a,34062,a
2006,2006,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",4331.200002,a,4331.200002,a
2006,2006,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",22768.5,a,22768.5,a
2006,2006,ON,Ontario,Ontario,1000 - 10 000 ha,1000 - 10 000 ha,87203.3,a,87203.3,a
2007,2007,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",221.2000027,a,221.2000027,a
2007,2007,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",423.4999993,a,423.4999993,a
2007,2007,ON,Ontario,Ontario,10 000 - 100 000 ha,10 000 - 100 000 ha,29752,a,29752,a
2007,2007,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",1205.299999,a,1205.299999,a
2007,2007,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",6119.8,a,6119.8,a
2007,2007,ON,Ontario,Ontario,1000 - 10 000 ha,1000 - 10 000 ha,2955,a,2955,a
2008,2008,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",61.80000069,a,61.80000069,a
2008,2008,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",86.19999993,a,86.19999993,a
2008,2008,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",178.4,a,178.4,a
2008,2008,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",990,a,990,a
2009,2009,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",63.40000066,a,63.40000066,a
2009,2009,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",179.5000002,a,179.5000002,a
2009,2009,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",743.6999998,a,743.6999998,a
2009,2009,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",8019,a,8019,a
2009,2009,ON,Ontario,Ontario,1000 - 10 000 ha,1000 - 10 000 ha,11685,a,11685,a
2010,2010,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",189.7000021,a,189.7000021,a
2010,2010,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",519.1999996,a,519.1999996,a
2010,2010,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",1087.599997,a,1087.599997,a
2010,2010,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",3558,a,3558,a
2010,2010,ON,Ontario,Ontario,1000 - 10 000 ha,1000 - 10 000 ha,9469.7,a,9469.7,a
2011,2011,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",239.6000032,a,239.6000032,a
2011,2011,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",549.8,a,549.8,a
2011,2011,ON,Ontario,Ontario,10 000 - 100 000 ha,10 000 - 100 000 ha,268212.1,a,268212.1,a
2011,2011,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",1673.600001,a,1673.600001,a
2011,2011,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",13583.5,a,13583.5,a
2011,2011,ON,Ontario,Ontario,1000 - 10 000 ha,1000 - 10 000 ha,98116.1,a,98116.1,a
2011,2011,ON,Ontario,Ontario,Over 100 000,Over 100 000,253000,a,253000,a
2012,2012,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",311.0000036,a,311.0000036,a
2012,2012,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",782.6999978,a,782.6999978,a
2012,2012,ON,Ontario,Ontario,10 000 - 100 000 ha,10 000 - 100 000 ha,83445.9,a,83445.9,a
2012,2012,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",2122.300001,a,2122.300001,a
2012,2012,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",14804.4,a,14804.4,a
2012,2012,ON,Ontario,Ontario,1000 - 10 000 ha,1000 - 10 000 ha,51289.1,a,51289.1,a
2013,2013,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",102.7000012,a,102.7000012,a
2013,2013,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",369.8000008,a,369.8000008,a
2013,2013,ON,Ontario,Ontario,10 000 - 100 000 ha,10 000 - 100 000 ha,16302,a,16302,a
2013,2013,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",1144.499997,a,1144.499997,a
2013,2013,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",8529,a,8529,a
2013,2013,ON,Ontario,Ontario,1000 - 10 000 ha,1000 - 10 000 ha,24642,a,24642,a
2014,2014,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",58.3000008,a,58.3000008,a
2014,2014,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",118.0999994,a,118.0999994,a
2014,2014,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",706.1000004,a,706.1000004,a
2014,2014,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",2463,a,2463,a
2014,2014,ON,Ontario,Ontario,1000 - 10 000 ha,1000 - 10 000 ha,2800,a,2800,a
2015,2015,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",116.7000015,a,116.7000015,a
2015,2015,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",417.3000002,a,417.3000002,a
2015,2015,ON,Ontario,Ontario,10 000 - 100 000 ha,10 000 - 100 000 ha,15827,a,15827,a
2015,2015,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",1191.800001,a,1191.800001,a
2015,2015,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",7088,a,7088,a
2015,2015,ON,Ontario,Ontario,1000 - 10 000 ha,1000 - 10 000 ha,18083,a,18083,a
2016,2016,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",120.1000012,a,120.1000012,a
2016,2016,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",288.8000001,a,288.8000001,a
2016,2016,ON,Ontario,Ontario,10 000 - 100 000 ha,10 000 - 100 000 ha,74334,a,74334,a
2016,2016,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",830.9000006,a,830.9000006,a
2016,2016,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",3159,a,3159,a
2016,2016,ON,Ontario,Ontario,1000 - 10 000 ha,1000 - 10 000 ha,7476,a,7476,a
2017,2017,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",123.5000015,a,123.5000015,a
2017,2017,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",431.8000003,a,431.8000003,a
2017,2017,ON,Ontario,Ontario,10 000 - 100 000 ha,10 000 - 100 000 ha,51365,a,51365,a
2017,2017,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",2550.999996,a,2550.999996,a
2017,2017,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",12490,a,12490,a
2017,2017,ON,Ontario,Ontario,1000 - 10 000 ha,1000 - 10 000 ha,45821,a,45821,a
2018,2018,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",240.8000031,a,240.8000031,a
2018,2018,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",800.000002,a,800.000002,a
2018,2018,ON,Ontario,Ontario,10 000 - 100 000 ha,10 000 - 100 000 ha,123883,a,123883,a
2018,2018,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",2349.200004,a,2349.200004,a
2018,2018,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",15562,a,15562,a
2018,2018,ON,Ontario,Ontario,1000 - 10 000 ha,1000 - 10 000 ha,122855,a,122855,a
2019,2019,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",99.90000104,a,99.90000104,a
2019,2019,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",211.0000002,a,211.0000002,a
2019,2019,ON,Ontario,Ontario,10 000 - 100 000 ha,10 000 - 100 000 ha,225442,a,225442,a
2019,2019,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",877.3000021,a,877.3000021,a
2019,2019,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",4904,a,4904,a
2019,2019,ON,Ontario,Ontario,1000 - 10 000 ha,1000 - 10 000 ha,38191,a,38191,a
1990,1990,PC,Parks Canada,Parcs Canada,0.11 - 1.0 ha,"0,11 - 1 ha",17.1,a,17.1,a
1990,1990,PC,Parks Canada,Parcs Canada,1.1 - 10 ha,"1,1 - 10 ha",55.2,a,55.2,a
1990,1990,PC,Parks Canada,Parcs Canada,10 000 - 100 000 ha,10 000 - 100 000 ha,24000,a,24000,a
1990,1990,PC,Parks Canada,Parcs Canada,10.1 - 100 ha,"10,1 - 100 ha",127.3,a,127.3,a
1990,1990,PC,Parks Canada,Parcs Canada,100.1 - 1 000 ha,"100,1 - 1 000 ha",600,a,600,a
1990,1990,PC,Parks Canada,Parcs Canada,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",0.7,a,0.7,a
1991,1991,PC,Parks Canada,Parcs Canada,0.11 - 1.0 ha,"0,11 - 1 ha",4.1,a,4.1,a
1991,1991,PC,Parks Canada,Parcs Canada,1.1 - 10 ha,"1,1 - 10 ha",35,a,35,a
1991,1991,PC,Parks Canada,Parcs Canada,100.1 - 1 000 ha,"100,1 - 1 000 ha",990,a,990,a
1991,1991,PC,Parks Canada,Parcs Canada,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",0.6,a,0.6,a
1992,1992,PC,Parks Canada,Parcs Canada,0.11 - 1.0 ha,"0,11 - 1 ha",1,a,1,a
1992,1992,PC,Parks Canada,Parcs Canada,10.1 - 100 ha,"10,1 - 100 ha",12,a,12,a
1992,1992,PC,Parks Canada,Parcs Canada,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",0.3,a,0.3,a
1993,1993,PC,Parks Canada,Parcs Canada,0.11 - 1.0 ha,"0,11 - 1 ha",8.2,a,8.2,a
1993,1993,PC,Parks Canada,Parcs Canada,1.1 - 10 ha,"1,1 - 10 ha",23,a,23,a
1993,1993,PC,Parks Canada,Parcs Canada,10.1 - 100 ha,"10,1 - 100 ha",275,a,275,a
1993,1993,PC,Parks Canada,Parcs Canada,100.1 - 1 000 ha,"100,1 - 1 000 ha",1325,a,1325,a
1993,1993,PC,Parks Canada,Parcs Canada,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",0.6,a,0.6,a
1994,1994,PC,Parks Canada,Parcs Canada,0.11 - 1.0 ha,"0,11 - 1 ha",12.2,a,12.2,a
1994,1994,PC,Parks Canada,Parcs Canada,1.1 - 10 ha,"1,1 - 10 ha",54.5,a,54.5,a
1994,1994,PC,Parks Canada,Parcs Canada,10 000 - 100 000 ha,10 000 - 100 000 ha,50769,a,50769,a
1994,1994,PC,Parks Canada,Parcs Canada,10.1 - 100 ha,"10,1 - 100 ha",190,a,190,a
1994,1994,PC,Parks Canada,Parcs Canada,100.1 - 1 000 ha,"100,1 - 1 000 ha",2952,a,2952,a
1994,1994,PC,Parks Canada,Parcs Canada,1000 - 10 000 ha,1000 - 10 000 ha,13166,a,13166,a
1994,1994,PC,Parks Canada,Parcs Canada,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",0.8,a,0.8,a
1995,1995,PC,Parks Canada,Parcs Canada,0.11 - 1.0 ha,"0,11 - 1 ha",1.9,a,1.9,a
1995,1995,PC,Parks Canada,Parcs Canada,1.1 - 10 ha,"1,1 - 10 ha",3.8,a,3.8,a
1995,1995,PC,Parks Canada,Parcs Canada,10.1 - 100 ha,"10,1 - 100 ha",180,a,180,a
1995,1995,PC,Parks Canada,Parcs Canada,100.1 - 1 000 ha,"100,1 - 1 000 ha",375,a,375,a
1995,1995,PC,Parks Canada,Parcs Canada,1000 - 10 000 ha,1000 - 10 000 ha,3844,a,3844,a
1995,1995,PC,Parks Canada,Parcs Canada,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",0.1,a,0.1,a
1996,1996,PC,Parks Canada,Parcs Canada,0.11 - 1.0 ha,"0,11 - 1 ha",5,a,5,a
1996,1996,PC,Parks Canada,Parcs Canada,1.1 - 10 ha,"1,1 - 10 ha",53.5,a,53.5,a
1996,1996,PC,Parks Canada,Parcs Canada,1000 - 10 000 ha,1000 - 10 000 ha,13577,a,13577,a
1996,1996,PC,Parks Canada,Parcs Canada,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",0.2,a,0.2,a
1997,1997,PC,Parks Canada,Parcs Canada,1.1 - 10 ha,"1,1 - 10 ha",22,a,22,a
1997,1997,PC,Parks Canada,Parcs Canada,10.1 - 100 ha,"10,1 - 100 ha",40,a,40,a
1997,1997,PC,Parks Canada,Parcs Canada,100.1 - 1 000 ha,"100,1 - 1 000 ha",137,a,137,a
1997,1997,PC,Parks Canada,Parcs Canada,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",0,a,0,a
1998,1998,PC,Parks Canada,Parcs Canada,0.11 - 1.0 ha,"0,11 - 1 ha",1,a,1,a
1998,1998,PC,Parks Canada,Parcs Canada,1.1 - 10 ha,"1,1 - 10 ha",70,a,70,a
1998,1998,PC,Parks Canada,Parcs Canada,10.1 - 100 ha,"10,1 - 100 ha",368,a,368,a
1998,1998,PC,Parks Canada,Parcs Canada,100.1 - 1 000 ha,"100,1 - 1 000 ha",1734,a,1734,a
1998,1998,PC,Parks Canada,Parcs Canada,1000 - 10 000 ha,1000 - 10 000 ha,25835,a,25835,a
1998,1998,PC,Parks Canada,Parcs Canada,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",0.2,a,0.2,a
1999,1999,PC,Parks Canada,Parcs Canada,0.11 - 1.0 ha,"0,11 - 1 ha",0.3,a,0.3,a
1999,1999,PC,Parks Canada,Parcs Canada,1.1 - 10 ha,"1,1 - 10 ha",4,a,4,a
1999,1999,PC,Parks Canada,Parcs Canada,10 000 - 100 000 ha,10 000 - 100 000 ha,65803,a,65803,a
1999,1999,PC,Parks Canada,Parcs Canada,10.1 - 100 ha,"10,1 - 100 ha",345,a,345,a
1999,1999,PC,Parks Canada,Parcs Canada,100.1 - 1 000 ha,"100,1 - 1 000 ha",1538,a,1538,a
1999,1999,PC,Parks Canada,Parcs Canada,1000 - 10 000 ha,1000 - 10 000 ha,1800,a,1800,a
1999,1999,PC,Parks Canada,Parcs Canada,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",0.2,a,0.2,a
2000,2000,PC,Parks Canada,Parcs Canada,0.11 - 1.0 ha,"0,11 - 1 ha",17.21,a,17.21,a
2000,2000,PC,Parks Canada,Parcs Canada,1.1 - 10 ha,"1,1 - 10 ha",111,a,111,a
2000,2000,PC,Parks Canada,Parcs Canada,10.1 - 100 ha,"10,1 - 100 ha",703,a,703,a
2000,2000,PC,Parks Canada,Parcs Canada,100.1 - 1 000 ha,"100,1 - 1 000 ha",4003,a,4003,a
2000,2000,PC,Parks Canada,Parcs Canada,1000 - 10 000 ha,1000 - 10 000 ha,8170,a,8170,a
2000,2000,PC,Parks Canada,Parcs Canada,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",3.21,a,3.21,a
2001,2001,PC,Parks Canada,Parcs Canada,0.11 - 1.0 ha,"0,11 - 1 ha",15.9,a,15.9,a
2001,2001,PC,Parks Canada,Parcs Canada,1.1 - 10 ha,"1,1 - 10 ha",82.9,a,82.9,a
2001,2001,PC,Parks Canada,Parcs Canada,10.1 - 100 ha,"10,1 - 100 ha",613.9,a,613.9,a
2001,2001,PC,Parks Canada,Parcs Canada,100.1 - 1 000 ha,"100,1 - 1 000 ha",5247.3,a,5247.3,a
2001,2001,PC,Parks Canada,Parcs Canada,1000 - 10 000 ha,1000 - 10 000 ha,19030.1,a,19030.1,a
2001,2001,PC,Parks Canada,Parcs Canada,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",2.945,a,2.945,a
2002,2002,PC,Parks Canada,Parcs Canada,0.11 - 1.0 ha,"0,11 - 1 ha",10.1,a,10.1,a
2002,2002,PC,Parks Canada,Parcs Canada,1.1 - 10 ha,"1,1 - 10 ha",41.69,a,41.69,a
2002,2002,PC,Parks Canada,Parcs Canada,10.1 - 100 ha,"10,1 - 100 ha",567,a,567,a
2002,2002,PC,Parks Canada,Parcs Canada,100.1 - 1 000 ha,"100,1 - 1 000 ha",451,a,451,a
2002,2002,PC,Parks Canada,Parcs Canada,1000 - 10 000 ha,1000 - 10 000 ha,7810,a,7810,a
2002,2002,PC,Parks Canada,Parcs Canada,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",4.43,a,4.43,a
2003,2003,PC,Parks Canada,Parcs Canada,0.11 - 1.0 ha,"0,11 - 1 ha",13.85,a,13.85,a
2003,2003,PC,Parks Canada,Parcs Canada,1.1 - 10 ha,"1,1 - 10 ha",99.7,a,99.7,a
2003,2003,PC,Parks Canada,Parcs Canada,10 000 - 100 000 ha,10 000 - 100 000 ha,112913,a,112913,a
2003,2003,PC,Parks Canada,Parcs Canada,10.1 - 100 ha,"10,1 - 100 ha",403.5,a,403.5,a
2003,2003,PC,Parks Canada,Parcs Canada,100.1 - 1 000 ha,"100,1 - 1 000 ha",4430.5,a,4430.5,a
2003,2003,PC,Parks Canada,Parcs Canada,1000 - 10 000 ha,1000 - 10 000 ha,34083,a,34083,a
2003,2003,PC,Parks Canada,Parcs Canada,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",4.901,a,4.901,a
2004,2004,PC,Parks Canada,Parcs Canada,0.11 - 1.0 ha,"0,11 - 1 ha",18.85,a,18.85,a
2004,2004,PC,Parks Canada,Parcs Canada,1.1 - 10 ha,"1,1 - 10 ha",37,a,37,a
2004,2004,PC,Parks Canada,Parcs Canada,10 000 - 100 000 ha,10 000 - 100 000 ha,162530,a,162530,a
2004,2004,PC,Parks Canada,Parcs Canada,10.1 - 100 ha,"10,1 - 100 ha",321,a,321,a
2004,2004,PC,Parks Canada,Parcs Canada,100.1 - 1 000 ha,"100,1 - 1 000 ha",3960,a,3960,a
2004,2004,PC,Parks Canada,Parcs Canada,1000 - 10 000 ha,1000 - 10 000 ha,31860,a,31860,a
2004,2004,PC,Parks Canada,Parcs Canada,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",2.8926,a,2.8926,a
2005,2005,PC,Parks Canada,Parcs Canada,0.11 - 1.0 ha,"0,11 - 1 ha",14.05,a,14.05,a
2005,2005,PC,Parks Canada,Parcs Canada,1.1 - 10 ha,"1,1 - 10 ha",91.5,a,91.5,a
2005,2005,PC,Parks Canada,Parcs Canada,10 000 - 100 000 ha,10 000 - 100 000 ha,13750,a,13750,a
2005,2005,PC,Parks Canada,Parcs Canada,10.1 - 100 ha,"10,1 - 100 ha",623,a,623,a
2005,2005,PC,Parks Canada,Parcs Canada,100.1 - 1 000 ha,"100,1 - 1 000 ha",3675,a,3675,a
2005,2005,PC,Parks Canada,Parcs Canada,1000 - 10 000 ha,1000 - 10 000 ha,19159,a,19159,a
2005,2005,PC,Parks Canada,Parcs Canada,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",3.471,a,3.471,a
2006,2006,PC,Parks Canada,Parcs Canada,0.11 - 1.0 ha,"0,11 - 1 ha",16.2,a,16.2,a
2006,2006,PC,Parks Canada,Parcs Canada,1.1 - 10 ha,"1,1 - 10 ha",126.5,a,126.5,a
2006,2006,PC,Parks Canada,Parcs Canada,10.1 - 100 ha,"10,1 - 100 ha",652.22,a,652.22,a
2006,2006,PC,Parks Canada,Parcs Canada,100.1 - 1 000 ha,"100,1 - 1 000 ha",4980,a,4980,a
2006,2006,PC,Parks Canada,Parcs Canada,1000 - 10 000 ha,1000 - 10 000 ha,27057,a,27057,a
2006,2006,PC,Parks Canada,Parcs Canada,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",4.15,a,4.15,a
2007,2007,PC,Parks Canada,Parcs Canada,0.11 - 1.0 ha,"0,11 - 1 ha",7.25,a,7.25,a
2007,2007,PC,Parks Canada,Parcs Canada,1.1 - 10 ha,"1,1 - 10 ha",50.6,a,50.6,a
2007,2007,PC,Parks Canada,Parcs Canada,10 000 - 100 000 ha,10 000 - 100 000 ha,89204,a,89204,a
2007,2007,PC,Parks Canada,Parcs Canada,10.1 - 100 ha,"10,1 - 100 ha",217,a,217,a
2007,2007,PC,Parks Canada,Parcs Canada,100.1 - 1 000 ha,"100,1 - 1 000 ha",2974,a,2974,a
2007,2007,PC,Parks Canada,Parcs Canada,1000 - 10 000 ha,1000 - 10 000 ha,6700,a,6700,a
2007,2007,PC,Parks Canada,Parcs Canada,Over 100 000,Over 100 000,125208,a,125208,a
2007,2007,PC,Parks Canada,Parcs Canada,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",2.73,a,2.73,a
